"","dose","RR","lb","ub"
"58",7.41855855855856,0.739601851600165,0.702447422205178,0.778721483770519
"59",7.54870870870871,0.736954755912052,0.699516943286923,0.776396222383746
"60",7.67885885885886,0.734363717065121,0.6966507647514,0.774118247231303
"61",7.80900900900901,0.731827790465334,0.693847716599424,0.771886830617866
"62",7.93915915915916,0.729346049585512,0.691106653369452,0.769701257327679
"63",8.06930930930931,0.726917585483829,0.688426453445419,0.767560824313289
"64",8.19945945945946,0.724541506334682,0.685806018383769,0.765464840391599
"65",8.32960960960961,0.722216936971556,0.683244272259068,0.763412625947051
"66",8.45975975975976,0.719943018441538,0.680740161027627,0.761403512641701
"67",8.58990990990991,0.717718907571139,0.678292651908585,0.75943684313203
"68",8.72006006006006,0.715543776543093,0.675900732781904,0.757511970792259
"69",8.85021021021021,0.713416812483811,0.673563411602751,0.755628259444017
"70",8.98036036036036,0.711337217061178,0.671279715831778,0.753785083092166
"71",9.11051051051051,0.709304206092412,0.669048691880804,0.751981825666615
"72",9.24066066066066,0.707317009161665,0.666869404573426,0.750217880769963
"73",9.37081081081081,0.705374869247115,0.664740936620113,0.748492651430803
"74",9.50096096096096,0.703477042357264,0.662662388107345,0.746805549862531
"75",9.63111111111111,0.701622797176181,0.660632876000361,0.745155997227512
"76",9.76126126126126,0.699811414717439,0.658651533659126,0.743543423406464
"77",9.89141141141141,0.698042187986503,0.656717510367108,0.741967266772896
"78",10.0215615615616,0.696314421651324,0.654829970872493,0.740426973972495
"79",10.1517117117117,0.694627431720921,0.652988094941463,0.738921999707294
"80",10.2818618618619,0.69298054523172,0.651191076923187,0.73745180652452
"81",10.412012012012,0.691373099941438,0.64943812532618,0.736015864609982
"82",10.5421621621622,0.689804444030309,0.647728462405706,0.734613651585882
"83",10.6723123123123,0.688273935809444,0.646061323761894,0.733244652312931
"84",10.8024624624625,0.686780943436131,0.644435957948269,0.731908358696652
"85",10.9326126126126,0.685324844635903,0.642851626090398,0.730604269497763
"86",11.0627627627628,0.683905026431163,0.64130760151436,0.729331890146538
"87",11.1929129129129,0.682520884876224,0.639803169384775,0.728090732561022
"88",11.3230630630631,0.681171824798562,0.638337626352114,0.726880314969023
"89",11.4532132132132,0.679857259546147,0.636910280209035,0.725700161733768
"90",11.5833633633634,0.678576610740667,0.635520449555503,0.724549803183125
"91",11.7135135135135,0.677329308036517,0.634167463472447,0.723428775442309
"92",11.8436636636637,0.676114788885383,0.632850661203734,0.722336620269978
"93",11.9738138138138,0.674932498306284,0.631569391846221,0.721272884897625
"94",12.103963963964,0.673781888660948,0.630323014047691,0.720237121872193
"95",12.2341141141141,0.672662419434362,0.629110895712447,0.719228888901816
"96",12.3642642642643,0.671573557020388,0.627932413714383,0.718247748704624
"97",12.4944144144144,0.670514774512315,0.626786953617328,0.71729326886052
"98",12.6245645645646,0.669485551498212,0.625673909402474,0.716365021665858
"99",12.7547147147147,0.668485373860994,0.624592683202738,0.715462583990953
"100",12.8848648648649,0.667513733583054,0.623542685043841,0.714585537140349
"101",13.015015015015,0.666570128555382,0.622523332591989,0.713733466715776
"102",13.1451651651652,0.665654062391049,0.621534050907954,0.712905962481734
"103",13.2753153153153,0.664765044242959,0.620574272207434,0.712102618233631
"104",13.4054654654655,0.663902588625775,0.619643435627521,0.711323031668421
"105",13.5356156156156,0.663066215241915,0.618740986999158,0.710566804257684
"106",13.6657657657658,0.662255448811542,0.617866378625424,0.709833541123077
"107",13.7959159159159,0.661469818906443,0.617019069065539,0.709122850914106
"108",13.9260660660661,0.660708859787732,0.616198522924448,0.708434345688181
"109",14.0562162162162,0.659972110247269,0.615404210647864,0.707767640792863
"110",14.1863663663664,0.659259113452749,0.614635608322668,0.707122354750294
"111",14.3165165165165,0.65856941679636,0.613892197482526,0.706498109143736
"112",14.4466666666667,0.657902571746944,0.613173464918647,0.705894528506171
"113",14.5768168168168,0.657258133705601,0.612478902495551,0.705311240210937
"114",14.706966966967,0.656635661864652,0.611808006971769,0.704747874364328
"115",14.8371171171171,0.656034719069911,0.611160279825361,0.704204063700144
"116",14.9672672672673,0.655454871686191,0.610535227084175,0.703679443476125
"117",15.0974174174174,0.654895689466002,0.609932359160744,0.703173651372248
"118",15.2275675675676,0.654356745421356,0.609351190691754,0.702686327390848
"119",15.3577177177177,0.653837615698655,0.608791240381982,0.702217113758516
"120",15.4878678678679,0.653337879456585,0.608252030852633,0.701765654829756
"121",15.618018018018,0.652857118746975,0.607733088494015,0.701331596992353
"122",15.7481681681682,0.652394918398578,0.607233943322445,0.70091458857444
"123",15.8783183183183,0.651950865903708,0.606754128841358,0.700514279753217
"124",16.0084684684685,0.651524551307717,0.60629318190651,0.700130322465306
"125",16.1386186186186,0.651115567101239,0.605850642595247,0.699762370318717
"126",16.2687687687688,0.650723508115186,0.605426054079751,0.699410078506393
"127",16.3989189189189,0.650347971418434,0.605018962504214,0.699073103721319
"128",16.5290690690691,0.649988556218188,0.604628916865884,0.698751104073175
"129",16.6592192192192,0.649644863762957,0.604255468899918,0.698443739006511
"130",16.7893693693694,0.649316497248144,0.603898172967998,0.698150669220424
"131",16.9195195195195,0.64900306172418,0.603556585950648,0.697871556589727
"132",17.0496696696697,0.648704164007205,0.603230267143207,0.697606064087604
"133",17.1798198198198,0.648419412592241,0.602918778155414,0.697353855709712
"134",17.30996996997,0.648148417568844,0.602621682814538,0.697114596399753
"135",17.4401201201201,0.647890790539207,0.602338547072031,0.696887951976484
"136",17.5702702702703,0.647646144538682,0.602068938913644,0.696673589062168
"137",17.7004204204204,0.647414093958705,0.601812428272963,0.696471175012458
"138",17.8305705705706,0.647194254472099,0.601568586948328,0.696280377847713
"139",17.9607207207207,0.646986242960731,0.601336988523086,0.696100866185736
"140",18.0908708708709,0.64678967744551,0.601117208289147,0.695932309175951
"141",18.221021021021,0.646604177018703,0.600908823173791,0.695774376435
"142",18.3511711711712,0.646429361778546,0.600711411669692,0.695626737983778
"143",18.4813213213213,0.646264852766148,0.600524553768122,0.695489064185908
"144",18.6114714714715,0.64611027190466,0.600347830895296,0.695361025687658
"145",18.7416216216216,0.645965241940696,0.600180825851816,0.695242293359312
"146",18.8717717717718,0.645829386388001,0.600023122755176,0.695132538238009
"147",19.0019219219219,0.645702329473344,0.599874306985304,0.695031431472056
"148",19.1320720720721,0.645583696084631,0.599733965133079,0.694938644266731
"149",19.2622222222222,0.64547311172122,0.599601684951817,0.694853847831589
"150",19.3923723723724,0.64537020244644,0.599477055311656,0.694776713329299
"151",19.5225225225225,0.645274594842292,0.599359666156837,0.69470691182601
"152",19.6526726726727,0.645185915966332,0.599249108465812,0.694644114243288
"153",19.7828228228228,0.645103793310722,0.599144974214174,0.694587991311631
"154",19.912972972973,0.645027854763454,0.59904685634034,0.694538213525596
"155",20.0431231231231,0.644957728571723,0.598954348713974,0.694494451100546
"156",20.1732732732733,0.64489304330746,0.598867046107113,0.694456373931073
"157",20.3034234234234,0.644833427835009,0.59878454416793,0.694423651551087
"158",20.4335735735736,0.644778511280945,0.598706439397142,0.694395953095633
"159",20.5637237237237,0.64472792300604,0.59863232912698,0.694372947264449
"160",20.6938738738739,0.644681292579356,0.598561811502715,0.694354302287299
"161",20.824024024024,0.644638249754472,0.598494485466691,0.69433968589112
"162",20.9541741741742,0.644598424447843,0.598429950744817,0.694328765269006
"163",21.0843243243243,0.64456144671928,0.598367807835502,0.694321207051074
"164",21.2144744744745,0.644526946754569,0.598307658000969,0.694316677277252
"165",21.3446246246246,0.644494554850195,0.598249103260928,0.694314841371999
"166",21.4747747747748,0.644463901400201,0.598191746388555,0.694315364121035
"167",21.6049249249249,0.64443461688516,0.598135190908756,0.694317909650087
"168",21.7350750750751,0.644406331863274,0.59807904109865,0.694322141405695
"169",21.8652252252252,0.644378676963581,0.598022901990256,0.69432772213814
"170",21.9953753753754,0.644351284490521,0.5979663810961,0.694334315356533
"171",22.1255255255255,0.644323914577245,0.597909223254367,0.694341700628905
"172",22.2556756756757,0.644296545826553,0.59785140718177,0.694349856799476
"173",22.3858258258258,0.644269178238395,0.597792934512164,0.694358782220652
"174",22.515975975976,0.644241811812721,0.597733806906157,0.694368475218097
"175",22.6461261261261,0.644214446549482,0.597674026050772,0.694378934091074
"176",22.7762762762763,0.64418708244863,0.597613593659101,0.694390157112783
"177",22.9064264264264,0.644159719510115,0.597552511469961,0.694402142530713
"178",23.0365765765766,0.644132357733886,0.597490781247545,0.694414888566986
"179",23.1667267267267,0.644104997119896,0.597428404781067,0.694428393418712
"180",23.2968768768769,0.644077637668093,0.59736538388441,0.694442655258347
"181",23.427027027027,0.64405027937843,0.597301720395761,0.694457672234051
"182",23.5571771771772,0.644022922250857,0.597237416177254,0.694473442470047
"183",23.6873273273273,0.643995566285324,0.597172473114601,0.69448996406699
"184",23.8174774774775,0.643968211481782,0.59710689311673,0.694507235102334
"185",23.9476276276276,0.643940857840182,0.59704067811541,0.694525253630698
"186",24.0777777777778,0.643913505360474,0.596973830064882,0.694544017684241
"187",24.2079279279279,0.643886154042609,0.596906350941485,0.694563525273037
"188",24.3380780780781,0.643858803886537,0.596838242743278,0.694583774385445
"189",24.4682282282282,0.64383145489221,0.596769507489665,0.694604762988496
"190",24.5983783783784,0.643804107059578,0.596700147221014,0.694626489028264
"191",24.7285285285285,0.643776760388591,0.596630163998275,0.69464895043025
"192",24.8586786786787,0.643749414879201,0.596559559902603,0.694672145099766
"193",24.9888288288288,0.643722070531358,0.596488337034969,0.694696070922315
"194",25.118978978979,0.643694727345011,0.596416497515775,0.694720725763977
"195",25.2491291291291,0.643667385320113,0.596344043484478,0.694746107471794
"196",25.3792792792793,0.643640044456614,0.596270977099194,0.694772213874155
"197",25.5094294294294,0.643612704754465,0.596197300536314,0.694799042781186
"198",25.6395795795796,0.643585366213616,0.596123015990122,0.694826591985131
"199",25.7697297297297,0.643558028834017,0.596048125672401,0.694854859260744
"200",25.8998798798799,0.643530692615621,0.59597263181205,0.694883842365674
"201",26.03003003003,0.643503357558376,0.595896536654696,0.694913539040854
"202",26.1601801801802,0.643476023662234,0.595819842462305,0.694943947010889
"203",26.2903303303303,0.643448690927146,0.595742551512797,0.694975063984438
"204",26.4204804804805,0.643421359353062,0.595664666099656,0.695006887654606
"205",26.5506306306306,0.643394028939933,0.59558618853155,0.695039415699331
"206",26.6807807807808,0.64336669968771,0.595507121131937,0.695072645781763
"207",26.8109309309309,0.643339371596343,0.595427466238689,0.695106575550654
"208",26.9410810810811,0.643312044665783,0.5953472262037,0.695141202640743
"209",27.0712312312312,0.643284718895981,0.595266403392511,0.695176524673133
"210",27.2013813813814,0.643257394286887,0.59518500018392,0.69521253925568
"211",27.3315315315315,0.643230070838452,0.59510301896961,0.695249243983366
"212",27.4616816816817,0.643202748550627,0.595020462153762,0.695286636438686
"213",27.5918318318318,0.643175427423363,0.594937332152681,0.695324714192019
"214",27.721981981982,0.64314810745661,0.594853631394422,0.695363474802009
"215",27.8521321321321,0.643120788650318,0.594769362318411,0.695402915815935
"216",27.9822822822823,0.643093471004439,0.594684527375074,0.695443034770089
"217",28.1124324324324,0.643066154518924,0.594599129025469,0.695483829190143
"218",28.2425825825826,0.643038839193723,0.594513169740911,0.695525296591518
"219",28.3727327327327,0.643011525028786,0.594426652002611,0.695567434479753
"220",28.5028828828829,0.642984212024065,0.59433957830131,0.695610240350869
"221",28.633033033033,0.64295690017951,0.594251951136912,0.695653711691728
"222",28.7631831831832,0.642929589495072,0.594163773018134,0.695697845980399
"223",28.8933333333333,0.642902279970701,0.594075046462135,0.695742640686509
"224",29.0234834834835,0.642874971606349,0.593985773994173,0.695788093271606
"225",29.1536336336336,0.642847664401967,0.593895958147247,0.695834201189502
"226",29.2837837837838,0.642820358357503,0.593805601461746,0.69588096188663
"227",29.4139339339339,0.642793053472911,0.593714706485106,0.69592837280239
"228",29.5440840840841,0.642765749748139,0.59362327577146,0.695976431369491
"229",29.6742342342342,0.64273844718314,0.593531311881303,0.696025135014292
"230",29.8043843843844,0.642711145777863,0.593438817381151,0.696074481157144
"231",29.9345345345345,0.64268384553226,0.593345794843202,0.696124467212723
"232",30.0646846846847,0.642656546446281,0.593252246845011,0.696175090590362
"233",30.1948348348348,0.642629248519877,0.593158175969153,0.69622634869438
"234",30.324984984985,0.642601951752999,0.593063584802903,0.69627823892441
"235",30.4551351351351,0.642574656145597,0.59296847593791,0.696330758675722
"236",30.5852852852853,0.642547361697623,0.592872851969881,0.696383905339538
"237",30.7154354354354,0.642520068409026,0.592776715498257,0.696437676303351
"238",30.8455855855856,0.642492776279757,0.592680069125911,0.696492068951241
"239",30.9757357357357,0.642465485309769,0.592582915458832,0.696547080664177
"240",31.1058858858859,0.642438195499011,0.592485257105821,0.696602708820331
"241",31.236036036036,0.642410906847434,0.592387096678187,0.696658950795371
"242",31.3661861861862,0.642383619354988,0.592288436789451,0.696715803962769
"243",31.4963363363363,0.642356333021624,0.592189280055049,0.696773265694088
"244",31.6264864864865,0.642329047847294,0.592089629092044,0.696831333359281
"245",31.7566366366366,0.642301763831948,0.591989486518833,0.696890004326973
"246",31.8867867867868,0.642274480975538,0.591888854954865,0.696949275964746
"247",32.0169369369369,0.642247199278014,0.591787737020364,0.697009145639424
"248",32.1470870870871,0.642219918739324,0.591686135336044,0.697069610717341
"249",32.2772372372372,0.642192639359422,0.591584052522847,0.697130668564622
"250",32.4073873873874,0.642165361138258,0.591481491201665,0.697192316547451
"251",32.5375375375375,0.642138084075783,0.591378453993079,0.697254552032332
"252",32.6676876876877,0.642110808171947,0.591274943517097,0.697317372386353
"253",32.7978378378378,0.642083533426701,0.591170962392893,0.697380774977445
"254",32.927987987988,0.642056259839997,0.59106651323856,0.697444757174635
"255",33.0581381381381,0.642028987411785,0.590961598670852,0.697509316348295
"256",33.1882882882883,0.642001716142014,0.590856221304942,0.697574449870389
"257",33.3184384384384,0.641974446030638,0.590750383754182,0.697640155114715
"258",33.4485885885886,0.641947177077606,0.590644088629858,0.697706429457143
"259",33.5787387387387,0.641919909282868,0.590537338540961,0.697773270275854
"260",33.7088888888889,0.641892642646378,0.590430136093956,0.697840674951565
"261",33.839039039039,0.641865377168083,0.590322483892548,0.697908640867756
"262",33.9691891891892,0.641838112847935,0.590214384537468,0.697977165410897
"263",34.0993393393393,0.641810849685885,0.59010584062625,0.698046245970667
"264",34.2294894894895,0.641783587681885,0.589996854753017,0.698115879940165
"265",34.3596396396396,0.641756326835885,0.589887429508264,0.698186064716127
"266",34.4897897897898,0.641729067147835,0.589777567478659,0.69825679769913
"267",34.6199399399399,0.641701808617687,0.589667271246832,0.698328076293794
"268",34.7500900900901,0.641674551245391,0.589556543391177,0.698399897908989
"269",34.8802402402402,0.641647295030898,0.589445386485658,0.698472259958025
"270",35.0103903903904,0.64162003997416,0.589333803099615,0.698545159858847
"271",35.1405405405405,0.641592786075125,0.589221795797571,0.698618595034223
"272",35.2706906906907,0.641565533333747,0.589109367139058,0.698692562911932
"273",35.4008408408408,0.641538281749974,0.588996519678422,0.698767060924939
"274",35.530990990991,0.641511031323759,0.588883255964657,0.698842086511579
"275",35.6611411411411,0.641483782055052,0.588769578541223,0.698917637115726
"276",35.7912912912913,0.641456533943804,0.58865548994588,0.698993710186968
"277",35.9214414414414,0.641429286989965,0.588540992710523,0.699070303180768
"278",36.0515915915916,0.641402041193488,0.588426089361013,0.699147413558631
"279",36.1817417417417,0.641374796554321,0.588310782417024,0.699225038788263
"280",36.3118918918919,0.641347553072418,0.588195074391883,0.699303176343725
"281",36.442042042042,0.641320310747727,0.58807896779242,0.699381823705586
"282",36.5721921921922,0.641293069580199,0.587962465118816,0.699460978361071
"283",36.7023423423423,0.641265829569787,0.587845568864466,0.69954063780421
"284",36.8324924924925,0.641238590716439,0.587728281515825,0.699620799535973
"285",36.9626426426426,0.641211353020109,0.587610605552283,0.699701461064416
"286",37.0927927927928,0.641184116480746,0.587492543446019,0.699782619904809
"287",37.2229429429429,0.641156881098302,0.587374097661875,0.699864273579772
"288",37.3530930930931,0.641129646872726,0.587255270657224,0.6999464196194
"289",37.4832432432433,0.64110241380397,0.587136064881854,0.700029055561393
"290",37.6133933933934,0.641075181891985,0.587016482777834,0.70011217895117
"291",37.7435435435435,0.641047951136721,0.586896526779405,0.700195787341995
"292",37.8736936936937,0.641020721538131,0.586776199312863,0.700279878295088
"293",38.0038438438438,0.640993493096162,0.586655502796441,0.700364449379734
"294",38.133993993994,0.64096626581077,0.586534439640209,0.700449498173403
"295",38.2641441441441,0.640939039681902,0.586413012245962,0.700535022261841
"296",38.3942942942943,0.640911814709509,0.586291223007121,0.700621019239183
"297",38.5244444444444,0.640884590893544,0.586169074308632,0.70070748670805
"298",38.6545945945946,0.640857368233957,0.586046568526867,0.700794422279643
"299",38.7847447447447,0.640830146730697,0.585923708029534,0.700881823573841
"300",38.9148948948949,0.640802926383718,0.585800495175588,0.700969688219288
"301",39.0450450450451,0.640775707192969,0.585676932315135,0.701058013853482
"302",39.1751951951952,0.640748489158401,0.585553021789358,0.701146798122861
"303",39.3053453453454,0.640721272279964,0.585428765930421,0.701236038682882
"304",39.4354954954955,0.640694056557612,0.585304167061409,0.701325733198106
"305",39.5656456456457,0.640666841991295,0.585179227496231,0.701415879342268
"306",39.6957957957958,0.64063962858096,0.585053949539559,0.701506474798354
"307",39.8259459459459,0.640612416326563,0.584928335486756,0.701597517258676
"308",39.9560960960961,0.64058520522805,0.584802387623797,0.701689004424929
"309",40.0862462462462,0.640557995285377,0.584676108227219,0.701780934008274
"310",40.2163963963964,0.640530786498491,0.584549499564047,0.701873303729384
"311",40.3465465465465,0.640503578867345,0.584422563891733,0.701966111318516
"312",40.4766966966967,0.640476372391891,0.584295303458105,0.702059354515569
"313",40.6068468468468,0.640449167072075,0.584167720501298,0.702153031070129
"314",40.736996996997,0.640421962907853,0.58403981724972,0.70224713874154
"315",40.8671471471472,0.640394759899172,0.583911595921979,0.702341675298936
"316",40.9972972972973,0.640367558045987,0.583783058726855,0.70243663852131
"317",41.1274474474475,0.640340357348248,0.583654207863237,0.702532026197543
"318",41.2575975975976,0.640313157805901,0.583525045520084,0.702627836126451
"319",41.3877477477478,0.640285959418903,0.58339557387639,0.702724066116841
"320",41.5178978978979,0.640258762187202,0.583265795101136,0.702820713987537
"321",41.6480480480481,0.64023156611075,0.583135711353253,0.702917777567417
"322",41.7781981981982,0.640204371189497,0.583005324781593,0.703015254695458
"323",41.9083483483484,0.640177177423395,0.582874637524886,0.703113143220762
"324",42.0384984984985,0.640149984812393,0.582743651711716,0.70321144100259
"325",42.1686486486487,0.640122793356443,0.58261236946049,0.70331014591039
"326",42.2987987987988,0.640095603055499,0.582480792879413,0.703409255823832
"327",42.4289489489489,0.640068413909508,0.58234892406645,0.703508768632816
"328",42.5590990990991,0.640041225918421,0.582216765109321,0.703608682237511
"329",42.6892492492493,0.640014039082191,0.582084318085466,0.703708994548375
"330",42.8193993993994,0.639986853400768,0.581951585062033,0.703809703486169
"331",42.9495495495496,0.6399596688741,0.581818568095851,0.703910806981976
"332",43.0796996996997,0.639932485502144,0.581685269233428,0.704012302977224
"333",43.2098498498499,0.639905303284848,0.581551690510919,0.704114189423692
"334",43.34,0.639878122222161,0.581417833954125,0.704216464283525
"335",43.4701501501502,0.639850942314037,0.581283701578481,0.704319125529249
"336",43.6003003003003,0.639823763560425,0.581149295389043,0.704422171143779
"337",43.7304504504505,0.639796585961278,0.581014617380481,0.704525599120423
"338",43.8606006006006,0.639769409516544,0.580879669537072,0.704629407462892
"339",43.9907507507507,0.639742234226175,0.580744453832699,0.704733594185303
"340",44.1209009009009,0.639715060090124,0.580608972230844,0.704838157312187
"341",44.2510510510511,0.639687887108342,0.580473226684588,0.704943094878486
"342",44.3812012012012,0.639660715280776,0.580337219136606,0.705048404929548
"343",44.5113513513514,0.639633544607379,0.580200951519176,0.70515408552114
"344",44.6415015015015,0.639606375088104,0.580064425754178,0.705260134719437
"345",44.7716516516517,0.639579206722901,0.579927643753094,0.705366550601016
"346",44.9018018018018,0.639552039511713,0.579790607417011,0.705473331252849
"347",45.031951951952,0.639524873454508,0.579653318636654,0.705580474772324
"348",45.1621021021021,0.639497708551223,0.579515779292346,0.705687979267187
"349",45.2922522522523,0.639470544801815,0.579377991254059,0.705795842855577
"350",45.4224024024024,0.639443382206232,0.579239956381401,0.705904063665996
"351",45.5525525525526,0.639416220764426,0.579101676523639,0.706012639837301
"352",45.6827027027027,0.639389060476348,0.578963153519705,0.706121569518694
"353",45.8128528528529,0.639361901341952,0.578824389198215,0.70623085086971
"354",45.943003003003,0.639334743361184,0.578685385377473,0.706340482060191
"355",46.0731531531532,0.639307586533999,0.5785461438655,0.706450461270283
"356",46.2033033033033,0.639280430860344,0.578406666460042,0.706560786690415
"357",46.3334534534535,0.639253276340175,0.578266954948593,0.706671456521281
"358",46.4636036036036,0.639226122973438,0.578127011108406,0.706782468973817
"359",46.5937537537538,0.639198970760088,0.577986836706526,0.706893822269193
"360",46.7239039039039,0.639171819700071,0.577846433499792,0.707005514638774
"361",46.8540540540541,0.639144669793345,0.577705803234882,0.707117544324121
"362",46.9842042042042,0.639117521039857,0.577564947648313,0.707229909576949
"363",47.1143543543544,0.639090373439557,0.577423868466477,0.707342608659111
"364",47.2445045045045,0.639063226992395,0.57728256740566,0.707455639842572
"365",47.3746546546547,0.63903608169833,0.577141046172079,0.707569001409401
"366",47.5048048048048,0.639008937557304,0.576999306461884,0.707682691651707
"367",47.634954954955,0.638981794569272,0.576857349961209,0.707796708871653
"368",47.7651051051051,0.638954652734185,0.576715178346187,0.707911051381404
"369",47.8952552552553,0.638927512051992,0.576572793282976,0.708025717503106
"370",48.0254054054054,0.638900372522645,0.576430196427796,0.708140705568857
"371",48.1555555555556,0.638873234146098,0.576287389426958,0.708256013920684
"372",48.2857057057057,0.638846096922297,0.576144373916882,0.708371640910497
"373",48.4158558558559,0.638818960851198,0.576001151524146,0.708487584900076
"374",48.546006006006,0.638791825932749,0.575857723865499,0.708603844261023
"375",48.6761561561562,0.6387646921669,0.575714092547907,0.708720417374743
"376",48.8063063063063,0.638737559553605,0.575570259168584,0.708837302632409
"377",48.9364564564565,0.638710428092816,0.575426225315016,0.708954498434923
"378",49.0666066066066,0.638683297784478,0.575281992565,0.709072003192879
"379",49.1967567567568,0.638656168628546,0.575137562486687,0.709189815326548
"380",49.3269069069069,0.638629040624973,0.574992936638603,0.709307933265823
"381",49.4570570570571,0.638601913773708,0.574848116569692,0.709426355450191
"382",49.5872072072072,0.638574788074701,0.574703103819347,0.709545080328696
"383",49.7173573573574,0.638547663527904,0.574557899917454,0.709664106359907
"384",49.8475075075075,0.638520540133269,0.574412506384424,0.709783432011878
"385",49.9776576576577,0.638493417890745,0.574266924731226,0.709903055762108
"386",50.1078078078078,0.638466296800285,0.574121156459434,0.710022976097508
"387",50.237957957958,0.638439176861838,0.573975203061254,0.710143191514358
"388",50.3681081081081,0.638412058075358,0.573829066019577,0.710263700518281
"389",50.4982582582583,0.638384940440793,0.573682746808001,0.710384501624185
"390",50.6284084084084,0.6383578239581,0.573536246890884,0.710505593356243
"391",50.7585585585586,0.638330708627219,0.573389567723368,0.710626974247828
"392",50.8887087087087,0.638303594448111,0.573242710751443,0.710748642841515
"393",51.0188588588589,0.638276481420724,0.57309567741196,0.710870597688995
"394",51.149009009009,0.638249369545005,0.572948469132687,0.710992837351061
"395",51.2791591591592,0.638222258820913,0.572801087332355,0.711115360397571
"396",51.4093093093093,0.638195149248397,0.572653533420681,0.711238165407388
"397",51.5394594594595,0.638168040827401,0.572505808798415,0.711361250968344
"398",51.6696096096096,0.638140933557883,0.572357914857396,0.711484615677215
"399",51.7997597597598,0.638113827439791,0.572209852980576,0.711608258139661
"400",51.9299099099099,0.638086722473083,0.572061624542077,0.711732176970199
